pmid,abstract,epi_prob,is_epi
32271829,"BACKGROUND:Turner syndrome (TS) is a chromosomal disorder, in which a female is partially or entirely missing one of the two X chromosomes, with a prevalence of 1:2500 live female births. The present study aims to identify a circulating microRNA (miRNA) signature for TS patients with and without congenital heart disease (CHD). METHODS:Microarray platform interrogating 2549 miRNAs were used to detect the miRNA abundance levels in the blood of 33 TS patients and 14 age-matched healthy volunteer controls (HVs). The differentially abundant miRNAs between the two groups were further validated by RT-qPCR. RESULTS:We identified 60 differentially abundant miRNA in the blood of TS patients compared to HVs, from which, 41 and 19 miRNAs showed a higher and a lower abundance levels in TS patients compared to HVs, respectively. RT-qPCR confirmed the significantly higher abundance levels of eight miRNAs namely miR-374b-5p, miR-199a-5p, miR-340-3p, miR-125b-5p, miR-30e-3p, miR-126-3p, miR-5695, and miR-26b-5p in TS patients as compared with the HVs. The abundance level of miR-5695 was higher in TS patients displaying CHD as compared to TS patients without CHD (p = 0.0265; log2-fold change 1.99); whereas, the abundance level of miR-126-3p was lower in TS patients with congenital aortic valve disease (AVD) compared to TS patients without BAV (p = 0.0139, log2-fold change 1.52). The clinical feature statistics revealed that miR-126-3p had a significant correlation with sinotubular junction Z-score (r = 0.42; p = 0.0154). CONCLUSION:The identified circulating miRNAs signature for TS patients with manifestations associated with cardiovascular diseases provide new insights into the molecular mechanism of TS that may guide the development of novel diagnostic approaches.",0.9896206855773926,True
32613319,"Turner syndrome (TS) is associated with coronary artery disease (CAD), an important cause of premature death in TS. However, the determinants of CAD in women with TS remain unknown. In a cross-sectional study design, 168 women without clinical evidence of CAD (115 with TS and 53 without TS) were assessed for the presence and volume of subclinical CAD using coronary CT angiography. Karyotype, the presence of congenital heart defects and conventional cardiovascular risk factors were also registered. Comparative analyses were performed (1) between women with and without TS and (2) in the TS group, between women with and without subclinical CAD. The prevalence of CAD, in crude and adjusted analyses, was not increased for women with TS (crude prevalence: 40 [35%] in TS vs. 25 [47%] in controls, p = 0.12). The volume of atherosclerosis was not higher in women with TS compared with controls (median and interquartile range 0 [0-92] in TS vs. 0 [0-81]mm3 in controls, p = 0.29). Among women with TS, women with subclinical CAD were older (46 ± 13 vs. 37 ± 11 years, p < 0.001), had higher blood pressure (systolic blood pressure 129 ± 16 vs. 121 ± 16 mmHg, p < 0.05) and were more frequently diagnosed with type 2 diabetes (5 [13%] vs. 2 [3%], p < 0.05). Karyotype or congenital heart defects were not associated with subclinical CAD. Some women with TS show early signs of CAD, however overall, not more than women without TS. Conventional cardiovascular risk factors were the principal determinants of CAD also in TS, and CAD prevention strategies should be observed.ClinicalTrial.gov Identifier: NCT01678261 ( https://clinicaltrials.gov/ct2/show/NCT01678261 ).",0.6829935312271118,True
32617534,"Background: The cognitive profile of Turner syndrome, a genetic disorder resulting from partial or complete X-chromosome deletion, presents characteristic deficits. Despite this, studies have yet to evaluate how deficits translate into and are compensated for in academic settings. This study seeks to explore cognitive functioning, as well as the accessibility and development of academic accommodations in females with Turner syndrome from adolescence to adulthood. Materials and Methods: This cross-sectional study took place at the National Institutes of Health. Females with Turner syndrome (age range: 10-68; n = 142) were evaluated on need for and procurement of academic accommodations. Cognitive functioning was evaluated in participants aged 20 years and older (n = 101), as per the age validation of the Repeatable Battery for the Assessment of Neuropsychological Status. Data were analyzed using descriptive statistics, one-sample comparisons, and analyses of variance. Results: Females with Turner syndrome scored significantly lower than the normative population on visuospatial (p < 0.001), delayed memory (p < 0.001), and overall (p < 0.001) functioning. About 25.9% of participants reported that accommodations were not needed, despite displaying one or more cognitive deficits. Approximately 12.7% reported needing but not receiving accommodations, however, this is only reported by females 30 years and older; no females aged 10-29 years indicated this discrepancy. Conclusions: Findings suggest that procurement of academic accommodations has increased within recent decades. Still, there is a discrepancy between those displaying cognitive deficits and those receiving academic accommodations. We highlight frequently received accommodations so that students and professionals can target deficits with appropriate accommodations.",0.3949507176876068,False
32524771,"BACKGROUND:Turner syndrome (TS) occurs in approximately 1 in 2500 live female births and is caused by the partial or complete loss of one of the X chromosomes, resulting in abnormalities such as ovarian failure and infertility. However, pregnancy in women with TS may still occur via spontaneous pregnancy or through oocyte donation. Limited data exists on pregnancy in women with TS that could aid in clinical care. METHODS:We conducted a population-based cross-sectional study using data from the Discharge Abstract Database (2004-2015), which contains all labor and delivery hospitalizations across Canada (excluding Quebec) where women delivered a live or stillborn infant. The odds of adverse maternal and neonatal outcomes for women with and without TS were calculated using backwards multivariable logistic regression with generalized estimating equations, adjusting for the Obstetric Comorbidity Index, mode of delivery, and year. RESULTS:Overall, 2,682,284 women delivered a live or stillborn infant during the study period and 44 birth events occurred for women with TS. No severe maternal morbidity or adverse cardiovascular events occurred for women with TS at their labor and delivery hospitalization. However, infants born to women with TS were 3.6 times more likely (95% CI: 1.7-7.8) to experience neonatal morbidity than those born to women without TS. These infants also were more likely to have had a preterm birth (aOR: 2.9, 95% CI: 1.6-5.4) and to be small-for-gestational-age (aOR: 4.5, 95% CI: 2.4-8.4). CONCLUSION:This study adds further understanding of the likelihood of adverse outcomes for pregnant women with TS.",0.16586396098136902,False
31216015,"Turner syndrome (TS) is a genetic disorder affecting approximately 1:2000 live-born females. It results from partial or complete X monosomy and is associated with a range of clinical issues including a unique cognitive profile and increased risk for certain behavioral problems. Structural neuroimaging studies in adolescents, adults, and older children with TS have revealed altered neuroanatomy but are unable to identify when in development differences arise. In addition, older children and adults have often been exposed to years of growth hormone and/or exogenous estrogen therapy with potential implications for neurodevelopment. The study presented here is the first to test whether brain structure is altered in infants with TS. Twenty-six infants with TS received high-resolution structural MRI scans of the brain at 1 year of age and were compared to 47 typically developing female and 39 typically developing male infants. Results indicate that the typical neuroanatomical profile seen in older individuals with TS, characterized by decreased gray matter volumes in premotor, somatosensory, and parietal-occipital cortex, is already present at 1 year of age, suggesting a stable phenotype with origins in the prenatal or early postnatal period.",0.059434693306684494,False
31854143,"Turner syndrome (TS) is a common multiple congenital anomaly syndrome resulting from complete or partial absence of the second X chromosome. In this study, we explore the phenotype of TS in diverse populations using clinical examination and facial analysis technology. Clinical data from 78 individuals and images from 108 individuals with TS from 19 different countries were analyzed. Individuals were grouped into categories of African descent (African), Asian, Latin American, Caucasian (European descent), and Middle Eastern. The most common phenotype features across all population groups were short stature (86%), cubitus valgus (76%), and low posterior hairline 70%. Two facial analysis technology experiments were conducted: TS versus general population and TS versus Noonan syndrome. Across all ethnicities, facial analysis was accurate in diagnosing TS from frontal facial images as measured by the area under the curve (AUC). An AUC of 0.903 (p < .001) was found for TS versus general population controls and 0.925 (p < .001) for TS versus individuals with Noonan syndrome. In summary, we present consistent clinical findings from global populations with TS and additionally demonstrate that facial analysis technology can accurately distinguish TS from the general population and Noonan syndrome.",0.043679483234882355,False
31706435,"Turner syndrome is one of the most common sex chromosomal anomalies, characterized by the complete or partial loss of one X chromosome. Females with Turner syndrome are characterized by skeletal abnormalities, short stature and primary ovarian insufficiency. The aim of this narrative review was to identify the underlying mechanisms of osteoporosis in Turner syndrome, summarize its clinical manifestations and provide suggestions regarding the management of osteoporosis. Girls and women with Turner syndrome have lower bone mineral density and a higher fracture rate than healthy individuals. The most important risk factors for osteoporosis are inadequately treated primary ovarian insufficiency, followed by intrinsic bone abnormalities. Comorbidities that further increase the risk of osteoporosis include vitamin D deficiency, celiac disease and inflammatory bowel disease. In addition, hearing problems can predispose to falls. Early initiation of hormone replacement therapy (HRT) at the age of 11-13 years, prompt titration to the adult dose after 2 years and long-term follow-up to ensure compliance with HRT are the cornerstones of osteoporosis prevention in women with Turner syndrome.",0.0428672693669796,False
31567543,"Turner syndrome is one of the most common chromosomal anomalies occurring in live-born females. It has been extensively reviewed in the medical literature, yet little has been discussed regarding the skeletal manifestations that present to the orthopaedic surgeon. It is important for the orthopaedic surgeon to be familiar with the clinical findings and comorbid conditions in Turner syndrome because they may be the first line of diagnosis when a patient presents for short stature, scoliosis, or slipped capital femoral epiphysis. Recent studies have identified the short stature homeobox gene as the main cause of the skeletal differences in patients with Turner syndrome, affecting longitudinal bone growth. Skeletal deformities including short stature, delayed skeletal maturation, angular deformity of the limbs, spinal deformity, and early-onset osteoporosis have been associated with Turner syndrome. This article will review the skeletal manifestations of Turner syndrome and propose guidelines for the treatment and monitoring of these patients. LEVEL OF EVIDENCE:: Level V.",0.03777371719479561,False
32694884,"In Japan, anabolic steroid hormone (ASH) treatment for Turner syndrome (TS) to promote growth had been provided before GH therapy for TS was approved. ASH effectively improved the adult height (AH) of TS patients without spontaneous puberty but decreased the AH of TS patients with spontaneous puberty. Although GH therapy for TS was approved in 1991, the approved dosage remained 0.5 IU/kg/wk for GH-deficient TS patients and improved AH by approximately 7 cm. However, AH did not reach -2 standard deviations in healthy girls. In 1999, the requirement of GH deficiency was removed and a dose of 1.0 IU/kg/wk was approved. Although an increase in AH was expected, no reports showed significant improvements in AH at a high dose of GH. GH + ASH combination therapy was reevaluated and recommended for TS patients with gonadal failure and an extremely short stature or those who respond poorly to GH therapy. Although early estrogen replacement therapy is recommended to improve psychological quality of life and prevent osteoporosis, it lowered AH even at a low dose of ethinyl estradiol (25 ng/kg/d). The initiation of ethynyl estradiol at an extremely low dose (1-5 ng/kg/d) at a relatively young age successfully improved AH.",0.02754170447587967,False
32131408,"Girls with Turner syndrome (TS) are at increased risk of developing insulin resistance and coronary artery disease as a result of hypertension and obesity frequently seen in these patients. On the other hand, it is known that obesity is associated with increased serum levels of branched-chain amino acids (BCAAs: valine; leucine and isoleucine) and aromatic amino acids. The aim of the study is to compare the metabolic fingerprint of girls with TS to the metabolic fingerprint of girls with obesity. Metabolic fingerprinting using an untargeted metabolomic approach was examined in plasma from 46 girls with TS (study group) and 22 age-matched girls with obesity (control group). The mean values of BCAAs, methionine, phenylalanine, lysine, tryptophan, histidine, tyrosine, alanine and ornithine were significantly lower in the study group than in the control (p from 0.0025 to <0.000001). Strong significant correlation between BCAAs, phenylalanine, arginine, tyrosine, glutamic acid, citrulline and alanine, and body mass index expressed as standard deviation score BMI-SDS in the patients with obesity (p from 0.049 to 0.0005) was found. In contrast; there was no correlation between these amino acids and BMI-SDS in the girls with TS. It is suggested that obesity in patients with TS is not associated with altered amino acids metabolism.",0.027394741773605347,False
